2006-07-11,9,V ugm-3,18,V ugm-3,32,V ugm-3,54,V ugm-3,2,V ugm-3,8,V ugm-3,11,V ugm-3,No data,,1,V ugm-3,0.1,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,48,V ugm-3,10,V ugm-3,15,V ugm-3,30,V ugm-3,No data,,4,V ugm-3,0.1,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,36,V ugm-3,3,V ugm-3,20,V ugm-3,24,V ugm-3,No data,,22,V ugm-3,0.3,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,36,V ugm-3,25,V ugm-3,80,V ugm-3,0.19,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,54,V ugm-3,3,V ugm-3,7,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-12,6,V ugm-3,17,V ugm-3,26,V ugm-3,54,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,1,V ugm-3,0.1,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,12,V ugm-3,20,V ugm-3,37,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,40,V ugm-3,3,V ugm-3,20,V ugm-3,25,V ugm-3,No data,,9,V ugm-3,0.45,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,31,V ugm-3,24,V ugm-3,70,V ugm-3,0.25,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,52,V ugm-3,4,V ugm-3,9,V ugm-3,16,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-13,10,V ugm-3,17,V ugm-3,33,V ugm-3,40,V ugm-3,4,V ugm-3,18,V ugm-3,25,V ugm-3,No data,,16,V ugm-3,0.25,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,38,V ugm-3,10,V ugm-3,23,V ugm-3,37,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,1,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,7,V ugm-3,0.31,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,39,V ugm-3,30,V ugm-3,90,V ugm-3,0.27,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,41,V ,6,V ,14,V ,22,V ,No data,,No data,,No data,,No data,,No data
2006-07-14,13,V ugm-3,25,V ugm-3,44,V ugm-3,40,V ugm-3,7,V ugm-3,17,V ugm-3,27,V ugm-3,No data,,9,V ugm-3,0.2,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,34,V ugm-3,16,V ugm-3,27,V ugm-3,52,V ugm-3,No data,,6,V ugm-3,0.11,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,38,V ugm-3,3,V ugm-3,13,V ugm-3,18,V ugm-3,No data,,9,V ugm-3,0.29,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,67,V ugm-3,35,V ugm-3,137,V ugm-3,0.42,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,45,V ,7,V ,15,V ,26,V ,No data,,No data,,No data,,No data,,No data
2006-07-15,5,V ugm-3,19,V ugm-3,26,V ugm-3,49,V ugm-3,4,V ugm-3,13,V ugm-3,19,V ugm-3,No data,,8,V ugm-3,0.17,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,40,V ugm-3,8,V ugm-3,27,V ugm-3,39,V ugm-3,No data,,7,V ugm-3,0.1,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,51,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,3,V ugm-3,0.3,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,41,V ugm-3,43,V ugm-3,107,V ugm-3,0.35,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,V ,No data,V ,No data,V ,No data,V ,No data,,No data,,No data,,No data,,No data
2006-07-16,1,V ugm-3,17,V ugm-3,19,V ugm-3,78,V ugm-3,1,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,4,V ugm-3,0.16,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,64,V ugm-3,4,V ugm-3,21,V ugm-3,27,V ugm-3,No data,,7,V ugm-3,0.1,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ,No data,V ,No data,V ,No data,V ,No data,,No data,V ,No data,V ,No data,V ,No data,,23,V ugm-3,34,V ugm-3,68,V ugm-3,0.32,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,9,V ugm-3,70,V ,5,V ,16,V ,23,V ,No data,,No data,,No data,,No data,,No data
2006-07-17,12,V ugm-3,46,V ugm-3,64,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,90,V ugm-3,6,V ugm-3,23,V ugm-3,31,V ugm-3,No data,,4,V ugm-3,0.1,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,98,V ,1,V ,21,V ,23,V ,No data,,6,V ,0.36,V ,42,V ,No data,,40,V ugm-3,54,V ugm-3,114,V ugm-3,0.33,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,7,V ugm-3,109,V ugm-3,5,V ugm-3,26,V ugm-3,34,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-18,9,V ugm-3,36,V ugm-3,49,V ugm-3,No data,V ,No data,V ,No data,V ,No data,V ,No data,,No data,V ,No data,V ,No data,V ,No data,,No data,,No data,,No data,,No data,,94,V ugm-3,6,V ugm-3,28,V ugm-3,36,V ugm-3,No data,,8,V ugm-3,0.1,V mgm-3,37,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,103,V ugm-3,2,V ugm-3,21,V ugm-3,23,V ugm-3,No data,,7,V ugm-3,0.37,V mgm-3,42,V ugm-3 (INDIC.GRAV),No data,,46,V ugm-3,64,V ugm-3,134,V ugm-3,0.31,V mgm-3,52,V ugm-3 (INDIC.GRAV),No data,,5,V ugm-3,114,V ugm-3,4,V ugm-3,30,V ugm-3,36,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-19,12,V ugm-3,36,V ugm-3,54,V ugm-3,No data,V ,No data,V ,No data,V ,No data,V ,No data,,No data,V ,No data,V ,No data,V ,No data,,No data,,No data,,No data,,No data,,76,V ugm-3,5,V ugm-3,25,V ugm-3,33,V ugm-3,No data,,7,V ugm-3,0.1,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,79,V ugm-3,0,V ugm-3,11,V ugm-3,11,V ugm-3,No data,,No data,V ugm-3,0.33,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,47,V ugm-3,66,V ugm-3,137,V ugm-3,0.38,V mgm-3,52,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,87,V ugm-3,5,V ugm-3,15,V ugm-3,23,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-20,10,V ugm-3,26,V ugm-3,42,V ugm-3,No data,V ,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,11,V ugm-3,30,V ugm-3,46,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,48,V ugm-3,2,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,4,V ugm-3,0.23,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,53,V ugm-3,64,V ugm-3,144,V ugm-3,0.4,V mgm-3,43,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,54,V ugm-3,8,V ugm-3,21,V ugm-3,32,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-21,6,V ugm-3,23,V ugm-3,32,V ugm-3,78,V ,1,V ugm-3,14,V ugm-3,16,V ugm-3,No data,,4,V ugm-3,0.29,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,62,V ugm-3,8,V ugm-3,31,V ugm-3,43,V ugm-3,No data,,5,V ugm-3,0.11,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,72,V ugm-3,1,V ugm-3,23,V ugm-3,25,V ugm-3,No data,,7,V ugm-3,0.38,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,40,V ugm-3,52,V ugm-3,113,V ugm-3,0.29,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,89,V ugm-3,4,V ugm-3,13,V ugm-3,20,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-22,2,V ugm-3,24,V ugm-3,27,V ugm-3,56,V ,3,V ,29,V ,33,V ,No data,,9,V ,0.23,V ,48,V ,No data,,No data,,No data,,No data,,No data,,61,V ugm-3,6,V ugm-3,29,V ugm-3,38,V ugm-3,No data,,4,V ugm-3,0.1,V mgm-3,37,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,70,V ugm-3,1,V ugm-3,21,V ugm-3,23,V ugm-3,No data,,6,V ugm-3,0.36,V mgm-3,40,V ugm-3 (INDIC.GRAV),No data,,47,V ugm-3,51,V ugm-3,124,V ugm-3,0.42,V mgm-3,44,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,66,V ugm-3,5,V ugm-3,22,V ugm-3,29,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-23,0,V ,8,V ,9,V ,54,V ,1,V ,12,V ,13,V ,No data,,2,V ,0.16,V ,21,V ,No data,,No data,,No data,,No data,,No data,,55,V ugm-3,4,V ugm-3,11,V ugm-3,16,V ugm-3,No data,,6,V ugm-3,0.1,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,45,V ugm-3,2,V ugm-3,20,V ugm-3,23,V ugm-3,No data,,8,V ugm-3,0.26,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,18,V ugm-3,16,V ugm-3,43,V ugm-3,0.16,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,61,V ugm-3,3,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-24,10,V ugm-3,24,V ugm-3,40,V ugm-3,62,V ,3,V ,15,V ,19,V ,No data,,5,V ,0.19,V ,20,V ,No data,,No data,,No data,,No data,,No data,,51,V ugm-3,11,V ugm-3,28,V ugm-3,45,V ugm-3,No data,,4,V ugm-3,0.1,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,53,V ugm-3,2,V ugm-3,18,V ugm-3,20,V ugm-3,No data,,15,V ugm-3,0.31,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,37,V ugm-3,40,V ugm-3,95,V ugm-3,0.23,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,63,V ugm-3,6,V ugm-3,13,V ugm-3,22,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-25,15,V ugm-3,31,V ugm-3,53,V ugm-3,70,V ,3,V ,15,V ,19,V ,No data,,4,V ,0.4,V ,34,V ,No data,,No data,,No data,,No data,,No data,,59,V ugm-3,7,V ugm-3,27,V ugm-3,38,V ugm-3,No data,,5,V ugm-3,0.13,V mgm-3,33,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,65,V ugm-3,2,V ugm-3,14,V ugm-3,17,V ugm-3,No data,,6,V ugm-3,0.44,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,52,V ugm-3,57,V ugm-3,136,V ugm-3,0.38,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,71,V ugm-3,5,V ugm-3,16,V ugm-3,24,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-26,11,V ugm-3,27,V ugm-3,43,V ugm-3,68,V ,2,V ,20,V ,22,V ,No data,,4,V ,0.28,V ,35,V ,No data,,No data,,No data,,No data,,No data,,62,V ugm-3,7,V ugm-3,30,V ugm-3,40,V ugm-3,No data,,6,V ugm-3,0.1,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,66,V ugm-3,3,V ugm-3,30,V ugm-3,34,V ugm-3,No data,,16,V ugm-3,0.42,V mgm-3,58,V ugm-3 (INDIC.GRAV),No data,,34,V ugm-3,38,V ugm-3,90,V ugm-3,0.28,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,5,V ugm-3,72,V ugm-3,5,V ugm-3,19,V ugm-3,27,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-27,13,V ugm-3,22,V ugm-3,42,V ugm-3,53,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,46,V ugm-3,13,V ugm-3,21,V ugm-3,40,V ugm-3,No data,,6,V ugm-3,0.1,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,47,V ugm-3,3,V ugm-3,25,V ugm-3,29,V ugm-3,No data,,12,V ugm-3,0.36,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,40,V ugm-3,32,V ugm-3,93,V ugm-3,0.19,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,52,V ugm-3,7,V ugm-3,15,V ugm-3,25,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-28,8,V ugm-3,24,V ugm-3,36,V ugm-3,61,V ugm-3,4,V ugm-3,20,V ugm-3,26,V ugm-3,No data,,17,V ugm-3,0.27,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,63,V ugm-3,7,V ugm-3,18,V ugm-3,28,V ugm-3,No data,,6,V ugm-3,0.1,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,52,V ugm-3,4,V ugm-3,22,V ugm-3,29,V ugm-3,No data,,13,V ugm-3,0.43,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,45,V ugm-3,51,V ugm-3,120,V ugm-3,0.38,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,5,V ugm-3,68,V ugm-3,6,V ugm-3,21,V ugm-3,29,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-07-29,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,66,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,7,V ugm-3,0.22,V mgm-3,33,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,59,V ugm-3,4,V ugm-3,18,V ugm-3,24,V ugm-3,No data,,5,V ugm-3,0.1,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,61,V ugm-3,0,V ugm-3,17,V ugm-3,18,V ugm-3,No data,,8,V ugm-3,0.38,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,32,V ugm-3,41,V ugm-3,90,V ugm-3,0.27,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,70,V ugm-3,4,V ugm-3,20,V ugm-3,27,V ugm-3,No data,,No data,,No data,,No data,,No data
