,"Billingham",,,,,,"Middlesbrough",,,,,,,,,,,,,,,,,,,,,,,,,,"Newcastle Centre",,,,,,,,,,,,,,,,,,,,,,,,,,"Redcar",,,,,,,,,,,,,,,,,,"Stockton-on-Tees Yarm",,,,,,,,,,"Sunderland",,,,"Sunderland 8",,"Sunderland Silksworth",,,,,,,,,,,,,,,,,
Date,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Cobalt",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2007-02-11,3,V ugm-3,26,V ugm-3,31,V ugm-3,38,V ,2,V ,24,V ,28,V ,No data,,3,V ,0.2,V ,14,V ,No data,,No data,,No data,,No data,,No data,,30,V ugm-3,6,V ugm-3,33,V ugm-3,42,V ugm-3,No data,,0,V ugm-3,0.12,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,1,V ugm-3,21,V ugm-3,22,V ugm-3,No data,,3,V ugm-3,0.28,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,35,V ugm-3,37,V ugm-3,90,V ugm-3,0.48,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,,46,V ugm-3,4,V ugm-3,12,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-12,44,V ugm-3,48,V ugm-3,115,V ugm-3,36,V ugm-3,4,V ugm-3,26,V ugm-3,31,V ugm-3,No data,,3,V ugm-3,0.19,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,25,V ugm-3,19,V ugm-3,33,V ugm-3,61,V ugm-3,No data,,2,V ugm-3,0.15,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,36,V ugm-3,3,V ugm-3,26,V ugm-3,31,V ugm-3,No data,,7,V ugm-3,0.24,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,49,V ugm-3,43,V ugm-3,119,V ugm-3,0.38,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,38,V ugm-3,6,V ugm-3,18,V ugm-3,27,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-13,16,V ugm-3,34,V ugm-3,59,V ugm-3,39,V ugm-3,1,V ugm-3,24,V ugm-3,26,V ugm-3,No data,,1,V ugm-3,0.18,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,31,V ugm-3,23,V ugm-3,36,V ugm-3,70,V ugm-3,No data,,2,V ugm-3,0.14,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,36,V ugm-3,2,V ugm-3,27,V ugm-3,30,V ugm-3,No data,,8,V ugm-3,0.27,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,87,V ugm-3,60,V ugm-3,193,V ugm-3,0.63,V mgm-3,41,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,46,V ugm-3,4,V ugm-3,14,V ugm-3,21,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-14,26,V ugm-3,47,V ugm-3,86,V ugm-3,35,V ugm-3,7,V ugm-3,30,V ugm-3,41,V ugm-3,No data,,2,V ugm-3,0.21,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,26,V ugm-3,24,V ugm-3,42,V ugm-3,79,V ugm-3,No data,,4,V ugm-3,0.14,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,38,V ugm-3,5,V ugm-3,28,V ugm-3,36,V ugm-3,No data,,7,V ugm-3,0.28,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,70,V ugm-3,46,V ugm-3,152,V ugm-3,0.59,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,,44,V ugm-3,5,V ugm-3,15,V ugm-3,22,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-15,8,V ugm-3,39,V ugm-3,51,V ugm-3,49,V ugm-3,2,V ugm-3,20,V ugm-3,23,V ugm-3,No data,,5,V ugm-3,0.11,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,24,V ugm-3,23,V ugm-3,46,V ugm-3,81,V ugm-3,No data,,4,V ugm-3,0.11,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,1,V ugm-3,19,V ugm-3,20,V ugm-3,No data,,5,V ugm-3,0.18,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,31,V ugm-3,35,V ugm-3,82,V ugm-3,0.18,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,,44,V ugm-3,4,V ugm-3,20,V ugm-3,26,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-16,30,V ugm-3,49,V ugm-3,95,V ugm-3,22,V ugm-3,13,V ugm-3,38,V ugm-3,59,V ugm-3,No data,,3,V ugm-3,0.27,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,10,V ugm-3,47,V ugm-3,53,V ugm-3,125,V ugm-3,No data,,4,V ugm-3,0.22,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,30,V ugm-3,3,V ugm-3,32,V ugm-3,37,V ugm-3,No data,,2,V ugm-3,0.24,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,96,V ugm-3,58,V ugm-3,204,V ugm-3,0.6,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,21,V ugm-3,18,V ugm-3,41,V ugm-3,68,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-17,19,V ugm-3,44,V ugm-3,72,V ugm-3,17,V ugm-3,27,V ugm-3,54,V ugm-3,95,V ugm-3,No data,,6,V ugm-3,0.39,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,17,V ugm-3,30,V ugm-3,45,V ugm-3,91,V ugm-3,No data,,4,V ugm-3,0.17,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,18,V ugm-3,21,V ugm-3,48,V ugm-3,80,V ugm-3,No data,,5,V ugm-3,0.32,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,91,V ugm-3,64,V ugm-3,202,V ugm-3,0.64,V mgm-3,39,V ugm-3 (INDIC.GRAV),No data,,5,V ugm-3,No data,,20,V ugm-3,18,V ugm-3,42,V ugm-3,70,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-18,7,V ugm-3,20,V ugm-3,32,V ugm-3,32,V ugm-3,8,V ugm-3,30,V ugm-3,41,V ugm-3,No data,,10,V ugm-3,0.24,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,33,V ugm-3,10,V ugm-3,37,V ugm-3,51,V ugm-3,No data,,3,V ugm-3,0.12,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,49,V ugm-3,3,V ugm-3,18,V ugm-3,23,V ugm-3,No data,,4,V ugm-3,0.26,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,57,V ugm-3,45,V ugm-3,132,V ugm-3,0.5,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,46,V ugm-3,8,V ugm-3,20,V ugm-3,31,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-19,22,V ugm-3,39,V ugm-3,72,V ugm-3,24,V ugm-3,5,V ugm-3,26,V ugm-3,34,V ugm-3,No data,,6,V ugm-3,0.19,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,15,V ugm-3,39,V ugm-3,43,V ugm-3,102,V ugm-3,No data,,6,V ugm-3,0.16,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,27,V ugm-3,3,V ugm-3,25,V ugm-3,29,V ugm-3,No data,,5,V ugm-3,0.21,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,94,V ugm-3,51,V ugm-3,195,V ugm-3,0.42,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,,20,V ugm-3,12,V ugm-3,31,V ugm-3,50,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-20,18,V ugm-3,43,V ugm-3,70,V ugm-3,30,V ugm-3,4,V ugm-3,29,V ugm-3,36,V ugm-3,No data,,3,V ugm-3,0.25,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,14,V ugm-3,70,V ugm-3,65,V ugm-3,172,V ugm-3,No data,,7,V ugm-3,0.31,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,31,V ugm-3,2,V ugm-3,31,V ugm-3,34,V ugm-3,No data,,9,V ugm-3,0.23,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,99,V ugm-3,54,V ugm-3,205,V ugm-3,0.68,V mgm-3,46,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,27,V ugm-3,16,V ugm-3,37,V ugm-3,61,V ugm-3,No data,,No data,,No data,,No data,,No data
